location_block,text_general_code,crime_type,crime_x,crime_y,lat,lng
800 BLOCK W BELLS MILL RD,Theft from Vehicle,Non-Violent Property Crime,-75.24117238,40.07069317,40.07069317,-75.24117238
4800 BLOCK N HUTCHINSON ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.1394279,40.02590815,40.02590815,-75.1394279
300 BLOCK JACOB ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.22157601,40.03383597,40.03383597,-75.22157601
2300 BLOCK FAIRMOUNT AV,Thefts,Non-Violent Property Crime,-75.17624778,39.96701237,39.96701237,-75.17624778
7600 BLOCK CENTRAL AV,Other Assaults,Violent Crime,-75.08705474,40.06861909,40.06861909,-75.08705474
0 BLOCK Arrivals Rd,Fraud,Non-Violent Crime,-75.24313618,39.87882462,39.87882462,-75.24313618
100 BLOCK N 61ST ST,Other Assaults,Violent Crime,-75.24258525,39.96412138,39.96412138,-75.24258525
3100 BLOCK N 27TH ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.17431148,40.00313145,40.00313145,-75.17431148
1300 BLOCK S 5TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15292379,39.93217381,39.93217381,-75.15292379
7100 BLOCK STENTON AV,Other Assaults,Violent Crime,-75.1636136,40.05943315,40.05943315,-75.1636136
4000 BLOCK MONUMENT RD,Thefts,Non-Violent Property Crime,-75.2123169,40.00608397,40.00608397,-75.2123169
8100 BLOCK STATE RD,Aggravated Assault No Firearm,Violent Crime,-75.01987955,40.0322833,40.0322833,-75.01987955
1100 BLOCK W GIRARD AV,Other Assaults,Violent Crime,-75.15502972,39.97057288,39.97057288,-75.15502972
6500 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.05602341,40.03006942,40.03006942,-75.05602341
4000 BLOCK BENNINGTON ST,Offenses Against Family and Children,Violent Crime,-75.10548066,40.00897965,40.00897965,-75.10548066
6000 BLOCK REINHARD ST,Other Assaults,Violent Crime,-75.23011454,39.93210782,39.93210782,-75.23011453
1800 BLOCK HARTEL AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.06255722,40.05998247,40.05998247,-75.06255722
100 BLOCK N 10th St,Thefts,Non-Violent Property Crime,-75.15590763,39.95404011,39.9540401,-75.15590763
E TULPEHOCKEN ST  & BELFIELD AV,Robbery No Firearm,Violent Property Crime,-75.17218201,40.04926172,40.04926172,-75.17218201
1600 BLOCK S 9th St,Motor Vehicle Theft,Non-Violent Property Crime,-75.15990517,39.92863374,39.92863374,-75.15990517
6600 BLOCK N 12TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.1380658,40.05335273,40.05335273,-75.1380658
2000 BLOCK MICHENER ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.03209208,40.0811711,40.0811711,-75.03209207
3900 BLOCK PALMETTO ST,All Other Offenses,Non-Violent Crime,-75.10847381,40.00701195,40.00701195,-75.10847381
1900 BLOCK W SUSQUEHANNA AV,Robbery Firearm,Violent Property Crime,-75.16485955,39.98739194,39.98739194,-75.16485955
100 BLOCK W DUNCANNON AV,Other Assaults,Violent Crime,-75.12308157,40.02919395,40.02919395,-75.12308157
6600 BLOCK N 16TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.1447694,40.05407183,40.05407183,-75.1447694
4300 BLOCK N 5TH ST,Other Assaults,Violent Crime,-75.13515021,40.0179262,40.01792619,-75.13515021
100 BLOCK E OLNEY AV,Aggravated Assault No Firearm,Violent Crime,-75.12040536,40.03578794,40.03578794,-75.12040536
800 BLOCK N 48TH ST,Thefts,Non-Violent Property Crime,-75.2162975,39.96713848,39.96713848,-75.2162975
2600 BLOCK PENNSYLVANIA AV,Robbery No Firearm,Violent Property Crime,-75.1805726,39.96880075,39.96880075,-75.1805726
5300 BLOCK THOMAS AV,Aggravated Assault No Firearm,Violent Crime,-75.22973359,39.94717103,39.94717103,-75.22973359
5600 BLOCK CHESTNUT ST,Thefts,Non-Violent Property Crime,-75.23384182,39.96041373,39.96041373,-75.23384182
1300 BLOCK MARKET ST,Thefts,Non-Violent Property Crime,-75.16150248,39.95209582,39.95209582,-75.16150248
1500 BLOCK DEVEREAUX AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.07647393,40.03542349,40.03542349,-75.07647393
4400 BLOCK ALMOND ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.07495829,40.00087888,40.00087888,-75.07495829
1800 BLOCK 73RD AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.14656596,40.06512255,40.06512255,-75.14656596
2000 BLOCK S 21ST ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.18133045,39.92600649,39.92600649,-75.18133045
12000 BLOCK E ROOSEVELT BLVD,Thefts,Non-Violent Property Crime,-75.00330626,40.10586452,40.10586452,-75.00330626
12000 BLOCK E ROOSEVELT BLVD,Thefts,Non-Violent Property Crime,-75.00330626,40.10586452,40.10586452,-75.00330626
2900 BLOCK D ST,Aggravated Assault No Firearm,Violent Crime,-75.12184252,39.99394558,39.99394558,-75.12184252
2900 BLOCK W SCHOOL HOUSE LA,Theft from Vehicle,Non-Violent Property Crime,-75.18447161,40.02460877,40.02460877,-75.18447162
5600 BLOCK VINE ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.2327558,39.96653745,39.96653745,-75.2327558
E PENN ST  & BELFIELD AV,Arson,Violent Property Crime,-75.16405141,40.03681789,40.03681789,-75.16405141
N 9TH ST & W ROOSEVELT BLVD,Receiving Stolen Property,Non-Violent Crime,-75.13968663,40.02180329,40.02180328,-75.13968663
1800 BLOCK S CHRISTOPHER COLUMBUS BLVD,Thefts,Non-Violent Property Crime,-75.14059052,39.92382093,39.92382093,-75.14059052
1700 BLOCK W MONTGOMERY AVE,Robbery No Firearm,Violent Property Crime,-75.16263329,39.98106704,39.98106704,-75.16263329
1300 BLOCK WINDRIM AV,Thefts,Non-Violent Property Crime,-75.14567793,40.03006645,40.03006645,-75.14567793
12400 BLOCK DUNKS FERRY RD,Motor Vehicle Theft,Non-Violent Property Crime,-74.97565676,40.10025995,40.10025995,-74.97565676
3200 BLOCK CHESTNUT ST,Thefts,Non-Violent Property Crime,-75.18867837,39.95350456,39.95350456,-75.18867837
2000 BLOCK N 2ND ST,All Other Offenses,Non-Violent Crime,-75.13739105,39.98117325,39.98117325,-75.13739105
1600 BLOCK COTTMAN AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.07233309,40.05442454,40.05442454,-75.07233309
900 BLOCK W LYCOMING ST,Weapon Violations,Non-Violent Crime,-75.14312096,40.01327821,40.01327821,-75.14312096
4200 BLOCK OLD YORK RD,All Other Offenses,Non-Violent Crime,-75.14720178,40.0166573,40.0166573,-75.14720178
1700 BLOCK WAKELING ST,Rape,Violent Crime,-75.07650963,40.01827307,40.01827307,-75.07650963
6300 BLOCK Elmwood Av,All Other Offenses,Non-Violent Crime,-75.22773328,39.92401179,39.92401179,-75.22773328
900 BLOCK RED LION RD,Other Assaults,Violent Crime,-75.02652607,40.10063243,40.10063243,-75.02652607
200 BLOCK W RITTENHOUSE SQ,Fraud,Non-Violent Crime,-75.17301289,39.94944666,39.94944665,-75.17301289
100 BLOCK E ONTARIO ST,All Other Offenses,Non-Violent Crime,-75.12740899,40.0016151,40.0016151,-75.12740899
1300 BLOCK UNITY ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.0905792,40.01447184,40.01447184,-75.0905792
600 BLOCK N 13TH ST,All Other Offenses,Non-Violent Crime,-75.15842912,39.96581025,39.96581025,-75.15842912
2200 BLOCK S BONSALL ST,Fraud,Non-Violent Crime,-75.18549586,39.92469076,39.92469076,-75.18549586
6100 BLOCK N 5TH ST,Thefts,Non-Violent Property Crime,-75.12894452,40.04519561,40.04519561,-75.12894452
1400 BLOCK N 19TH ST,All Other Offenses,Non-Violent Crime,-75.16629121,39.97662711,39.97662711,-75.16629121
1900 BLOCK E SERGEANT ST,Other Assaults,Violent Crime,-75.12712459,39.98694322,39.98694322,-75.12712459
2000 BLOCK WAKELING ST,Other Assaults,Violent Crime,-75.07530215,40.01274863,40.01274863,-75.07530215
300 BLOCK WATERVIEW LA,Aggravated Assault No Firearm,Violent Crime,-74.98620007,40.09846441,40.09846441,-74.98620007
0 BLOCK E CHAMPLOST AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.11966841,40.04134448,40.04134448,-75.11966841
CRITTENDEN ST & WINSTON RD,Robbery No Firearm,Violent Property Crime,-75.19864247,40.07681316,40.07681316,-75.19864246
7900 BLOCK MARSDEN ST,Other Assaults,Violent Crime,-75.02636808,40.03511816,40.03511816,-75.02636808
1700 BLOCK W Girard Ave,Motor Vehicle Theft,Non-Violent Property Crime,-75.1644824,39.97186472,39.97186472,-75.1644824
1200 BLOCK RACE ST,Robbery No Firearm,Violent Property Crime,-75.16020093,39.95611579,39.95611579,-75.16020093
6000 BLOCK MARKET ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.24108525,39.96177572,39.96177572,-75.24108525
0 BLOCK SNYDER AV,Thefts,Non-Violent Property Crime,-75.1377865,39.91963731,39.91963731,-75.1377865
100 BLOCK S 57TH ST,Other Assaults,Violent Crime,-75.23553731,39.95926825,39.95926825,-75.23553731
2800 BLOCK HELEN ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.12108332,39.98985874,39.98985874,-75.12108332
5000 BLOCK N 15TH ST,Other Assaults,Violent Crime,-75.14870298,40.02980528,40.02980528,-75.14870298
6100 BLOCK NOBLE ST,Other Assaults,Violent Crime,-75.24201327,39.96945046,39.96945046,-75.24201327
3300 BLOCK OAKMONT ST,Thefts,Non-Violent Property Crime,-75.03801276,40.04236538,40.04236538,-75.03801276
1900 BLOCK S NORWOOD ST,Other Assaults,Violent Crime,-75.18118238,39.927663,39.927663,-75.18118238
6400 BLOCK FRANKFORD AV,All Other Offenses,Non-Violent Crime,-75.05731383,40.0287841,40.0287841,-75.05731383
E WISTER ST & CHELTEN AV,Narcotic / Drug Law Violations,Non-Violent Crime,-75.15777526,40.05195627,40.05195627,-75.15777526
200 BLOCK RITNER ST,Theft from Vehicle,Non-Violent Property Crime,-75.15089669,39.91796681,39.91796681,-75.15089669
1400 BLOCK N 31ST ST,Theft from Vehicle,Non-Violent Property Crime,-75.18546157,39.97852065,39.97852065,-75.18546157
10900 BLOCK BUSTLETON AV,Aggravated Assault No Firearm,Violent Crime,-75.023266949999993,40.111882,40.111882,-75.023266949999993
6900 BLOCK ESSINGTON AV,Thefts,Non-Violent Property Crime,-75.22533932,39.90384664,39.90384664,-75.22533932
1200 BLOCK E MOUNT AIRY AV,Other Assaults,Violent Crime,-75.17644069,40.07386744,40.07386744,-75.17644069
700 BLOCK N 40TH ST,Fraud,Non-Violent Crime,-75.20264175,39.96669517,39.96669517,-75.20264176
2200 BLOCK W ALLEGHENY AV,Thefts,Non-Violent Property Crime,-75.16617542,40.0036809,40.0036809,-75.16617542
200 BLOCK W LAVEER ST,Other Assaults,Violent Crime,-75.12542387,40.04564637,40.04564637,-75.12542387
7500 BLOCK GILBERT ST,Other Assaults,Violent Crime,-75.16275611,40.06692125,40.06692125,-75.16275611
5400 BLOCK Angora Ter,Burglary Residential,Violent Property Crime,-75.23210163,39.94658687,39.94658687,-75.23210162
2100 BLOCK S 10TH ST,Thefts,Non-Violent Property Crime,-75.16264942,39.92327508,39.92327508,-75.16264942
2800 BLOCK N 26TH ST,All Other Offenses,Non-Violent Crime,-75.17331938,39.99827516,39.99827516,-75.17331938
1000 BLOCK FRANKLIN MILLS CIR,Vandalism/Criminal Mischief,Non-Violent Property Crime,-74.959326720000007,40.09284267,40.09284266,-74.959326720000007
2700 BLOCK S MARSHALL ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.1587091,39.91407205,39.91407205,-75.1587091
2000 BLOCK E Lehigh Av,Weapon Violations,Non-Violent Crime,-75.12358521,39.98771201,39.98771201,-75.12358521
100 BLOCK W ALLEGHENY AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.132343,39.99946236,39.99946236,-75.132343
1100 BLOCK N 63RD ST,Thefts,Non-Violent Property Crime,-75.24659217,39.98106099,39.98106099,-75.24659217
1500 BLOCK N 26TH ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.1780288,39.97885254,39.97885253,-75.1780288
1000 BLOCK E HAINES ST,All Other Offenses,Non-Violent Crime,-75.16417532,40.05022734,40.05022733,-75.16417532
0 BLOCK S Strawberry St,Thefts,Non-Violent Property Crime,-75.14454618,39.94912588,39.94912588,-75.14454618
2700 BLOCK N OPAL ST,Burglary Residential,Violent Property Crime,-75.16347131,39.99555004,39.99555004,-75.16347131
1600 BLOCK S BEULAH ST,Fraud,Non-Violent Crime,-75.1573493,39.92858321,39.9285832,-75.1573493
1800 BLOCK S CHRISTOPHER COLUMBUS BLVD,Thefts,Non-Violent Property Crime,-75.14265888,39.92306992,39.92306992,-75.14265888
5500 BLOCK PINE ST,Aggravated Assault No Firearm,Violent Crime,-75.23247597,39.9542906,39.9542906,-75.23247597
8700 BLOCK COTTAGE ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.01289351,40.0471721,40.0471721,-75.01289351
2400 BLOCK RITNER ST,Other Assaults,Violent Crime,-75.18782606,39.92305835,39.92305835,-75.18782606
1500 BLOCK N 59TH ST,Other Assaults,Violent Crime,-75.2380254,39.97477743,39.97477743,-75.2380254
6000 BLOCK BAYNTON ST,Thefts,Non-Violent Property Crime,-75.17631664,40.04170384,40.04170384,-75.17631664
8300 BLOCK ALGON AV,Other Assaults,Violent Crime,-75.05629868,40.07244177,40.07244177,-75.05629868
3200 BLOCK RED LION RD,All Other Offenses,Non-Violent Crime,-74.99163573,40.07982966,40.07982966,-74.99163573
2000 BLOCK E Sergeant St,Theft from Vehicle,Non-Violent Property Crime,-75.12672053,39.98612982,39.98612982,-75.12672053
0 BLOCK Arrivals Rd,Fraud,Non-Violent Crime,-75.24313618,39.87882462,39.87882462,-75.24313618
2600 BLOCK S 72ND ST,Fraud,Non-Violent Crime,-75.23883733,39.91304692,39.91304692,-75.23883733
800 BLOCK S 53RD ST,Aggravated Assault No Firearm,Violent Crime,-75.22949492,39.947007,39.947007,-75.22949492
1200 BLOCK W HAROLD ST,Aggravated Assault No Firearm,Violent Crime,-75.1515243,39.99243795,39.99243795,-75.1515243
900 BLOCK EMERSON ST,Thefts,Non-Violent Property Crime,-75.07282525,40.07582618,40.07582618,-75.07282525
800 BLOCK COTTMAN AV,Thefts,Non-Violent Property Crime,-75.08842583,40.06139505,40.06139505,-75.08842583
2800 BLOCK FOX ST,Thefts,Non-Violent Property Crime,-75.17580691,40.00963469,40.00963469,-75.17580691
2800 BLOCK UNRUH AV,Robbery Firearm,Violent Property Crime,-75.06066178,40.03610291,40.03610291,-75.06066178
1500 BLOCK N 23RD ST,Burglary Residential,Violent Property Crime,-75.17296619,39.97872453,39.97872453,-75.17296619
7200 BLOCK SHEARWATER PL,Theft from Vehicle,Non-Violent Property Crime,-75.23580922,39.909546,39.909546,-75.23580922
2200 BLOCK S 63RD ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.23082476,39.92695667,39.92695667,-75.23082476
400 BLOCK OREGON AV,Thefts,Non-Violent Property Crime,-75.15553219,39.91470664,39.91470664,-75.15553219
800 BLOCK N 7TH ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.14957789,39.96526735,39.96526734,-75.14957789
3200 BLOCK B ST,Theft from Vehicle,Non-Violent Property Crime,-75.12523801,39.9988393,39.9988393,-75.12523801
7800 BLOCK ANITA DR,Theft from Vehicle,Non-Violent Property Crime,-75.06860228,40.06389549,40.06389548,-75.06860228
2000 BLOCK N 33RD ST,Other Assaults,Violent Crime,-75.18739848,39.98716208,39.98716208,-75.18739848
1900 BLOCK SPARKS ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.15164478,40.04767231,40.04767231,-75.15164478
3900 BLOCK CONSHOHOCKEN AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.2083392,40.00322266,40.00322266,-75.2083392
7100 BLOCK RUTLAND ST,Fraud,Non-Violent Crime,-75.06824694,40.04808936,40.04808936,-75.06824694
2900 BLOCK N 22ND ST,Other Assaults,Violent Crime,-75.16665344,39.99879961,39.99879961,-75.16665344
1800 BLOCK S CHRISTOPHER COLUMBUS BLVD,Thefts,Non-Violent Property Crime,-75.14265888,39.92306992,39.92306992,-75.14265888
800 BLOCK MARKET ST,Thefts,Non-Violent Property Crime,-75.15407937,39.95175702,39.95175702,-75.15407937
6300 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.05803478,40.0281196,40.0281196,-75.05803478
1100 BLOCK S 21st,Motor Vehicle Theft,Non-Violent Property Crime,-75.17828109,39.93923327,39.93923327,-75.17828109
6300 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.05803478,40.0281196,40.0281196,-75.05803478
7900 BLOCK CREFELD ST,Theft from Vehicle,Non-Violent Property Crime,-75.20186969,40.06889637,40.06889637,-75.20186969
6000 BLOCK W THOMPSON ST,Thefts,Non-Violent Property Crime,-75.23971156,39.97124241,39.97124241,-75.23971156
2000 BLOCK Bridge St,Robbery No Firearm,Violent Property Crime,-75.07163007,40.01578152,40.01578152,-75.07163007
6300 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.05803478,40.0281196,40.0281196,-75.05803478
8000 BLOCK TERRY ST,All Other Offenses,Non-Violent Crime,-75.02862372,40.04427766,40.04427766,-75.02862372
3000 BLOCK GAUL ST,Fraud,Non-Violent Crime,-75.10868621,39.98539765,39.98539765,-75.10868621
3500 BLOCK BROOKVIEW RD,Thefts,Non-Violent Property Crime,-74.98480385,40.07986368,40.07986368,-74.98480384
6500 BLOCK CASTOR AV,Thefts,Non-Violent Property Crime,-75.07510407,40.04087299,40.04087299,-75.07510407
6200 BLOCK GERMANTOWN AV,All Other Offenses,Non-Violent Crime,-75.18100481,40.04282486,40.04282486,-75.18100481
2800 BLOCK WALNUT HILL ST,Rape,Violent Crime,-75.02942592,40.06282748,40.06282748,-75.02942592
7600 BLOCK LINDBERGH BLVD,Thefts,Non-Violent Property Crime,-75.23907265,39.90371835,39.90371835,-75.23907265
3600 BLOCK N BROAD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.15202557,40.00797078,40.00797078,-75.15202556
7900 BLOCK LEONARD ST,All Other Offenses,Non-Violent Crime,-75.04863217,40.0560477,40.0560477,-75.04863217
2200 BLOCK BENJAMIN FRANKLIN PKWY 108,Burglary Residential,Violent Property Crime,-75.14628957,39.98512322,39.98512322,-75.14628957
1500 BLOCK W BUTLER ST,Other Assaults,Violent Crime,-75.15316235,40.0113215,40.0113215,-75.15316235
Terminal D,Thefts,Non-Violent Property Crime,-75.230667,39.883896,39.883896,-75.230667
2300 BLOCK EDGLEY ST,Thefts,Non-Violent Property Crime,-75.17109413,39.98725277,39.98725277,-75.17109413
7000 BLOCK MONTAGUE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.04404118,40.03208543,40.03208543,-75.04404118
1400 BLOCK W LOUDON ST,Fraud,Non-Violent Crime,-75.14863058,40.02648702,40.02648702,-75.14863058
9100 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.00530916,40.05254891,40.05254891,-75.00530916
0 BLOCK S BROAD ST,Thefts,Non-Violent Property Crime,-75.16349322,39.95116732,39.95116732,-75.16349322
3800 BLOCK N PARK AV,Theft from Vehicle,Non-Violent Property Crime,-75.14961712,40.01072177,40.01072177,-75.14961712
2100 BLOCK E TUCKER ST,Burglary Residential,Violent Property Crime,-75.12200669,39.98444604,39.98444604,-75.12200669
3600 BLOCK S LAWRENCE ST,All Other Offenses,Non-Violent Crime,-75.15973434,39.90158184,39.90158184,-75.15973434
2100 BLOCK SOUTH ST,Thefts,Non-Violent Property Crime,-75.177474,39.94514,39.94514,-75.177474
3200 BLOCK KENSINGTON AV,Fraud,Non-Violent Crime,-75.11303273,39.99687149,39.99687149,-75.11303272
7600 BLOCK Lindbergh Blvd,Thefts,Non-Violent Property Crime,-75.23907265,39.90371835,39.90371835,-75.23907265
2500 BLOCK N 6TH ST,Thefts,Non-Violent Property Crime,-75.14244035,39.9900876,39.9900876,-75.14244035
5400 BLOCK WISSAHICKON AV,Other Assaults,Violent Crime,-75.18068951,40.02475239,40.02475238,-75.1806895
4600 BLOCK E ROOSEVELT BLVD,Other Assaults,Violent Crime,-75.1000858,40.03114763,40.03114763,-75.1000858
4900 BLOCK N 7TH ST,Robbery Firearm,Violent Property Crime,-75.12810027,40.02545833,40.02545833,-75.12810027
500 BLOCK W PIKE ST,All Other Offenses,Non-Violent Crime,-75.13773483,40.01052442,40.01052442,-75.13773483
7700 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.03285621,40.03940218,40.03940218,-75.0328562
5400 BLOCK TRINITY ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.22382008,39.93974701,39.93974701,-75.22382008
6400 BLOCK BUSTLETON AV,Thefts,Non-Violent Property Crime,-75.07031673,40.03621228,40.03621228,-75.07031674
800 BLOCK W CAMBRIA ST,Other Assaults,Violent Crime,-75.14485292,39.99603234,39.99603234,-75.14485292
200 BLOCK W UPSAL ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.18661245,40.0445595,40.0445595,-75.18661245
4800 BLOCK N 15TH ST,Burglary Residential,Violent Property Crime,-75.14867733,40.02751321,40.02751321,-75.14867733
100 BLOCK W LUZERNE ST,Thefts,Non-Violent Property Crime,-75.12711019,40.01134166,40.01134166,-75.12711019
1100 BLOCK RISING SUN AV,Narcotic / Drug Law Violations,Non-Violent Crime,-75.1466993,40.00510025,40.00510024,-75.1466993
1500 BLOCK SPRUCE ST,Thefts,Non-Violent Property Crime,-75.16676092,39.94692408,39.94692408,-75.16676092
200 BLOCK S 46TH ST,Burglary Residential,Violent Property Crime,-75.21347602,39.95495708,39.95495708,-75.21347602
5400 BLOCK PINE ST,Other Assaults,Violent Crime,-75.23158793,39.95400738,39.95400738,-75.23158793
1900 BLOCK PRINCETON AV,Other Assaults,Violent Crime,-75.06450018,40.04561357,40.04561357,-75.06450018
